Central,Semana,Temporada,Caudal_m3s
4,24,4,69.17559154099033
4,24,5,116.2742003681588
4,25,1,105.42115417539074
4,25,2,112.96606200522822
4,25,3,113.54301321283485
4,25,4,85.050100247205
4,25,5,181.38411273471468
4,26,1,99.19940133702218
4,26,2,77.64032479756386
4,26,3,135.20236566470263
4,26,4,113.10940819203353
4,26,5,104.24704561875927
4,27,1,106.09481284338423
4,27,2,117.02672775687496
4,27,3,111.83836185515915
4,27,4,111.34288892349659
4,27,5,95.08802101313461
4,28,1,113.21443375104384
4,28,2,161.55226620887876
4,28,3,206.53908239622282
4,28,4,67.33065711263245
4,28,5,125.61621251440414
4,29,1,131.14263053735655
4,29,2,92.11453502045109
4,29,3,115.8911569023477
4,29,4,110.07724243838514
4,29,5,100.67331029326573
4,30,1,112.82762254259563
4,30,2,109.93018465011806
4,30,3,102.99023693098279
4,30,4,113.51256107985604
4,30,5,114.32050223623327
4,31,1,113.11951572246761
4,31,2,135.34306200623635
4,31,3,85.285215018791
4,31,4,105.88183216297092
4,31,5,122.1348373855654
4,32,1,55.52459007801834
4,32,2,82.47471132926412
4,32,3,60.77251339539193
4,32,4,104.81625237077682
4,32,5,122.21042177260327
4,33,1,169.52190485777564
4,33,2,117.6728610389445
4,33,3,111.5467885610141
4,33,4,81.79398881352908
4,33,5,105.86647422041105
4,34,1,115.10047295607231
4,34,2,122.30747542857164
4,34,3,111.39486217346631
4,34,4,105.43017668399781
4,34,5,122.41522479379294
4,35,1,122.45414560421865
4,35,2,125.44886552929869
4,35,3,107.03469531536228
4,35,4,64.92517305285565
4,35,5,118.00125562096505
4,36,1,74.75785886892547
4,36,2,119.44882669793206
4,36,3,116.4240481005869
4,36,4,113.18107720854226
4,36,5,88.69512306089023
4,37,1,119.5391968081552
4,37,2,118.53982032093901
4,37,3,123.99329291415116
4,37,4,119.59643898537493
4,37,5,124.32188861758917
4,38,1,106.02262085477639
4,38,2,116.59716822947351
4,38,3,122.94530190079499
4,38,4,124.90720580751866
4,38,5,118.24735144451213
4,39,1,125.00961161489928
4,39,2,122.71452042651575
4,39,3,122.00264421307706
4,39,4,126.15264743575783
4,39,5,123.28656093112485
4,40,1,121.23960802468706
4,40,2,84.49778986774783
4,40,3,122.34294050046064
4,40,4,125.27189137744679
4,40,5,99.4444141827768
4,41,1,126.04168744250363
4,41,2,124.55372639391857
4,41,3,116.60395281179339
4,41,4,24.316469020425483
4,41,5,126.17711385530052
4,42,1,125.13032830504449
4,42,2,123.29818456487368
4,42,3,120.83491545727603
4,42,4,124.87971275613356
4,42,5,124.41821214791196
4,43,1,84.75087911420496
4,43,2,118.2274981984227
4,43,3,87.38542363429877
4,43,4,122.69408972643024
4,43,5,119.69282988742785
4,44,1,124.20311276182073
4,44,2,120.54708598402283
4,44,3,119.1710239361598
4,44,4,122.75419095808397
4,44,5,117.88412843099653
4,45,1,33.08898360171768
4,45,2,123.9847737988151
4,45,3,121.29023033501619
4,45,4,125.44529412301998
4,45,5,48.961266216042205
4,46,1,124.2535079726454
4,46,2,113.21205692595902
4,46,3,110.95434964939366
4,46,4,125.11048237394608
4,46,5,74.01168212852163
4,47,1,69.32128891081604
4,47,2,113.13023879206656
4,47,3,117.14223731488491
4,47,4,56.16039280724325
4,47,5,64.90607526873436
4,48,1,118.2558324745768
4,48,2,118.68553952390354
4,48,3,120.84122931000942
4,48,4,126.61989983928979
4,48,5,50.520343008627144
5,1,1,1.715308109591062
5,1,2,8.864702722762086
5,1,3,11.42949854406043
5,1,4,3.452789455590345
5,1,5,6.933454148182239
5,2,1,3.938738780566648
5,2,2,12.86512785950643
5,2,3,1.632849926497545
5,2,4,8.33662482575791
5,2,5,0.4356502638694303
5,3,1,1.504226360080784
5,3,2,1.653856123170359
5,3,3,4.163212445762449
5,3,4,1.923788887469201
5,3,5,1.936434651114074
5,4,1,4.02569031160616
5,4,2,4.225052761722113
5,4,3,1.618982554630652
5,4,4,1.355425779075436
5,4,5,2.147670310056092
5,5,1,13.68448330499862
5,5,2,54.25448506468734
5,5,3,20.12083347447994
5,5,4,4.354697306031175
5,5,5,8.35501655151831
5,6,1,6.743410238033832
5,6,2,5.853508487316005
5,6,3,7.537740376558247
5,6,4,8.913282094870567
5,6,5,1.176633867831177
5,7,1,5.004380059068684
5,7,2,9.341097163130982
5,7,3,129.1137998938151
5,7,4,19.48938003736277
5,7,5,32.23174290360085
5,8,2,73.57672268181793
5,8,3,18.7374313059276
5,8,4,35.58467410668317
5,8,5,16.46558762831825
5,9,1,27.09705184899978
5,9,2,10.22378765196203
5,9,3,91.02837121987717
5,9,4,10.1662430373815
5,9,5,6.52808412570616
5,10,1,22.11301612957952
5,10,2,88.67621333025397
5,10,3,11.15886606548362
5,10,4,16.76540565317912
5,10,5,23.90140953451604
5,11,1,7.223767509240761
5,11,2,6.911350566939721
5,11,3,59.06064824941406
5,11,5,9.05763976368598
5,12,1,19.16154291070581
5,12,3,24.5261671150731
5,12,4,28.34766468975845
5,12,5,4.686007383383348
5,13,1,61.83165153457626
5,13,2,25.1257079115272
5,13,3,15.10412695875753
5,13,4,44.83882191518074
5,14,1,18.5308722032937
5,14,2,9.946102139365202
5,14,3,38.45812674694691
5,14,4,52.4232885790089
5,14,5,29.99651544948575
5,15,1,20.20922430519488
5,15,2,9.596165573332954
5,15,3,16.81455257417225
5,16,1,16.84981470548032
5,16,2,11.10823565560185
5,16,3,14.07282079570675
5,16,4,8.958842977375125
5,17,1,21.96783432716806
5,17,3,17.13146755535183
5,17,4,14.90252053969469
5,17,5,17.79471334160843
5,18,1,15.62981452109
5,18,2,22.72693539488899
5,18,3,67.27220757586366
5,18,4,18.21714929847674
5,18,5,13.694495822982432
5,19,1,18.25783362650121
5,19,2,16.13098917614663
5,19,3,16.09841007290092
5,19,4,15.39149977307636
5,19,5,29.39285818424556
5,20,1,33.11411499604328
5,20,2,38.22794722275418
5,20,3,43.62406177717106
5,20,4,17.34647845068905
5,20,5,8.190994528824513
5,21,1,50.55535463901433
5,21,2,7.003888003908313
5,21,3,17.15564283101211
5,21,4,10.32980860971234
5,21,5,13.251955750122477
5,22,1,11.99359859811526
5,22,2,36.93660610417397
5,22,3,22.75838328180788
5,22,4,45.32039296223821
5,22,5,21.20928198191368
5,23,1,31.92909885438997
5,23,2,10.95994402562466
5,23,3,29.38669122744064
5,23,4,17.23643778497553
5,23,5,20.58665454462933
5,24,1,27.99329397782244
5,24,2,4.696588581665651
5,24,3,12.49813857564829
5,24,4,14.39547754421442
5,24,5,11.02579963184119
5,25,1,21.87884582460925
5,25,2,14.33393799477178
5,25,3,13.75698678716515
5,25,4,17.83458797205898
5,26,1,28.10059866297782
5,26,2,23.81355556682492
5,26,3,23.1834178580025
5,26,4,14.19059180796647
5,26,5,23.05295438124072
5,27,1,21.20518715661576
5,27,2,10.27327224312504
5,27,3,15.46163814484084
5,27,4,15.95711107650341
5,27,5,32.21197898686539
5,28,1,14.08556624895615
5,28,2,21.89147836007168
5,28,4,11.01697430641169
5,28,5,13.783787485595866
5,29,1,39.24964039345556
5,29,2,7.272255160481258
5,29,3,11.40884309765229
5,29,4,17.22275756161486
5,29,5,17.97577860533027
5,30,1,14.47237745740437
5,30,2,17.36981534988194
5,30,3,24.30976306901721
5,30,4,13.78743892014395
5,30,5,12.97949776376673
5,31,1,16.81660052042524
5,31,2,35.95063255654904
5,31,3,16.86555682998116
5,31,4,21.41816783702907
5,31,5,5.165162614434595
5,32,1,9.801231667148242
5,32,2,5.329338750318181
5,32,3,10.99344319825772
5,32,4,25.25699925962544
5,32,5,5.089578227396726
5,33,1,25.0380358412657
5,33,2,9.627138961055493
5,33,3,15.7532114389859
5,33,4,16.97423995366886
5,33,5,28.8526835342134
5,34,1,12.19952704392768
5,34,2,4.992524571428362
5,34,3,15.90513782653369
5,34,4,1.651843471374991
5,34,5,4.884775206207054
5,35,1,4.845854395781345
5,35,2,1.851134470701316
5,35,3,20.26530468463771
5,35,4,16.19417572541198
5,35,5,9.29874437903494
5,36,1,11.7327207547206
5,36,2,7.851173302067933
5,36,3,10.8759518994131
5,36,4,14.11892279145773
5,36,5,2.395736131215806
5,37,1,7.760803191844801
5,37,2,8.760179679060982
5,37,3,3.306707085848836
5,37,4,4.053491136769302
5,37,5,2.978111382410823
5,38,1,4.67870889305129
5,38,2,4.916550450251743
5,38,3,4.354698099205017
5,38,4,2.392794192481327
5,38,5,9.05264855548786
5,39,1,2.290388385100706
5,39,2,4.585479573484255
5,39,3,5.297355786922939
5,39,4,1.147352564242175
5,39,5,4.013439068875146
5,40,1,6.060391975312942
5,40,2,2.95452784370896
5,40,3,4.957059499539354
5,40,4,2.028108622553211
5,40,5,5.412878251868064
5,41,1,1.258312557496369
5,41,2,2.746273606081426
5,41,3,6.618342049424356
5,41,4,6.367019009291642
5,41,5,1.122886144699472
5,42,1,2.169671694955505
5,42,2,1.604192620048744
5,42,3,6.465084542723966
5,42,4,2.420287243866439
5,42,5,2.881787852088037
5,43,1,3.396245994659177
5,43,2,0.8957194920952392
5,43,3,2.941567812470436
5,43,4,1.051234971060389
5,43,5,1.582482257081919
5,44,1,1.635402325617282
5,44,2,3.393560135062877
5,44,3,1.242209181094615
5,44,4,1.595911575072537
5,44,5,2.99207173918547
5,45,1,7.776350806281578
5,45,2,2.980939841389064
5,45,3,6.009769664983804
5,45,4,0.2232416117546856
5,45,5,8.178864348916699
5,46,1,0.6819921530631377
5,46,2,0.9042825002771957
5,46,3,16.34565035060634
5,46,4,2.189517626053912
5,46,5,0.7704979422916958
5,47,1,1.170914853371694
5,47,2,0.579723458937285
5,47,3,2.072129436210856
5,47,4,1.505445193071359
5,47,5,3.763418076297452
5,48,1,9.044167525423184
5,48,2,0.849385365551251
5,48,3,3.700967281925394
5,48,4,0.6801001607102091
5,48,5,3.255560133513251
6,7,3,91.52221258857128
6,8,4,26.724658929340904
6,10,4,4.297888905433371
6,11,3,23.98912195606796
6,14,3,37.18248879871877
6,14,4,20.785329479333043
6,23,3,18.154357919188516
6,23,5,20.58665454462933
6,26,3,18.98578352270512
6,28,2,21.89147836007168
6,31,2,31.893694562785385
6,33,1,25.0380358412657
7,9,1,0.7039973217567166
7,10,5,71.91623704372145
7,12,1,4.507576199552176
7,12,2,7.756959908708337
7,13,1,70.63100467854679
7,15,5,45.82386686921842
7,16,5,39.55643239804837
7,18,4,102.4586004755711
7,20,3,39.43832396309875
7,23,1,11.021894156464072
7,25,5,41.98411273471467
7,28,2,22.152266208878757
7,28,3,67.13908239622282
7,29,1,30.99227093081211
7,33,1,30.121904857775633
8,5,2,14.275437428843333
8,9,3,27.601754491741218
8,11,2,35.235752247867
8,11,4,30.485129943295007
8,15,4,20.59273202939619
8,17,2,0.8612828000526918
8,23,5,17.766535621451908
9,5,2,26.37543742884334
9,6,2,7.595178547582819
9,7,3,12.100000000000009
9,8,1,12.100000000000009
9,8,2,12.100000000000009
9,8,4,12.100000000000009
9,9,1,12.100000000000009
9,9,3,39.70175449174123
9,10,2,12.100000000000009
9,10,3,6.5509679663149285
9,10,4,12.100000000000009
9,10,5,12.100000000000009
9,11,2,47.335752247867006
9,11,3,12.100000000000009
9,11,4,42.585129943295016
9,12,1,12.100000000000009
9,12,2,12.100000000000009
9,12,4,12.100000000000009
9,12,5,0.36157340509411995
9,13,1,12.100000000000009
9,13,2,7.328289222544342
9,13,3,12.100000000000009
9,13,4,12.100000000000009
9,13,5,12.100000000000009
9,14,3,12.100000000000009
9,14,4,12.100000000000009
9,15,4,32.6927320293962
9,15,5,12.100000000000009
9,16,3,4.532687701372296
9,16,5,12.100000000000009
9,17,1,12.100000000000009
9,17,2,12.9612828000527
9,18,3,12.100000000000009
9,18,4,12.100000000000009
9,18,5,12.100000000000009
9,19,2,2.6849182227320654
9,19,5,10.629467597517689
9,20,1,11.709118410997931
9,20,3,12.100000000000009
9,20,5,11.764002421132957
9,21,5,12.100000000000009
9,22,4,1.3685450698337291
9,23,1,12.100000000000009
9,23,3,12.100000000000009
9,23,5,29.866535621451916
9,24,2,12.100000000000009
9,25,5,12.100000000000009
9,26,3,12.100000000000009
9,28,2,12.100000000000009
9,28,3,12.100000000000009
9,28,5,12.100000000000009
9,29,1,12.100000000000009
9,31,1,2.636116242892868
9,31,2,12.100000000000009
9,32,4,2.773251630402271
9,33,1,12.100000000000009
9,33,5,7.4191577546244645
10,1,1,129.67818138656233
10,1,2,67.12
10,1,3,151.74804271349032
10,1,4,67.12
10,1,5,133.99568825239368
10,2,1,144.6669371362916
10,2,2,158.508347372677
10,2,3,135.50606329228953
10,2,4,106.85624167644248
10,2,5,67.12
10,3,1,163.71729622612432
10,3,2,67.12
10,3,3,135.707848404496
10,3,4,143.84263589706435
10,3,5,187.75547718258326
10,4,1,134.59606468429814
10,4,2,147.6553773862631
10,4,3,127.6244179008032
10,4,4,149.55799873763726
10,4,5,67.12
10,5,1,121.66857585596033
10,5,2,162.36411827314254
10,5,3,99.55836653750873
10,5,4,140.76403048603575
10,5,5,71.1395373923541
10,6,1,145.84721296829048
10,6,2,197.69635150405333
10,6,3,132.71479265036712
10,6,4,135.961613993446
10,6,5,194.44059876105635
10,7,1,116.65092763241088
10,7,2,142.58343589985856
10,7,3,261.69034951279144
10,7,4,138.26138037786365
10,7,5,448.34402486351587
10,8,1,234.13936184123008
10,8,2,372.5116941557084
10,8,3,157.86951805989824
10,8,4,171.6207408447723
10,8,5,178.56101089724157
10,9,1,251.12527374350753
10,9,2,243.1833516022461
10,9,3,172.52004639074408
10,9,4,165.5885544640226
10,9,5,95.49708061109283
10,10,1,145.11770064093696
10,10,2,204.15150944698354
10,10,3,281.13065223604514
10,10,4,187.1098505839648
10,10,5,220.91131907444904
10,11,1,174.14012058256856
10,11,2,190.9555828801325
10,11,3,192.11539960064232
10,11,4,236.20606297756106
10,11,5,146.90192158311368
10,12,1,225.52743986326772
10,12,2,254.08677363062466
10,12,3,221.88167168861267
10,12,4,311.2202822157251
10,12,5,166.77362061054708
10,13,1,226.33437530914412
10,13,2,152.29069818660514
10,13,3,330.2573608807561
10,13,4,312.1714852764079
10,13,5,288.05370605492396
10,14,1,153.17235240397625
10,14,2,279.17698704825364
10,14,3,213.97551961328483
10,14,4,219.07440369893266
10,14,5,217.65844619187686
10,15,1,247.34825124615784
10,15,2,200.92810756263282
10,15,3,253.0932521906578
10,15,4,235.48466704870344
10,15,5,241.65214689271625
10,16,1,163.39395776076452
10,16,2,144.53454518446034
10,16,3,135.79425940039727
10,16,4,208.8402629193081
10,16,5,244.54076395190978
10,17,1,220.77052894379455
10,17,2,236.32546639848334
10,17,3,181.23663745658462
10,17,4,221.03999906747464
10,17,5,229.7938318099737
10,18,1,137.3537537058749
10,18,2,257.9068120224781
10,18,3,224.0636189662764
10,18,4,263.767144864245
10,18,5,165.87060104293897
10,19,1,151.22555788003194
10,19,2,199.85114950003486
10,19,3,171.3631975144757
10,19,4,130.4990600477922
10,19,5,173.42459655139328
10,20,1,175.0109492208348
10,20,2,173.71537245653906
10,20,3,194.78777193153041
10,20,4,178.37576423436528
10,20,5,274.18709932869626
10,21,1,176.45859166553896
10,21,2,188.27701110189292
10,21,3,230.0078803711566
10,21,4,169.5804357521739
10,21,5,192.00369014195005
10,22,1,182.93165757856616
10,22,2,152.94319340895095
10,22,3,156.20823032633626
10,22,4,141.06320713375015
10,22,5,316.4936704650974
10,23,1,221.07450283446846
10,23,2,136.57757415606866
10,23,3,239.5147831489319
10,23,4,147.34964515524663
10,23,5,217.06775470480136
10,24,1,112.1421039183078
10,24,2,181.5254448542302
10,24,3,146.50745010861849
10,24,4,167.6391844379237
10,24,5,164.29071099573508
10,25,1,226.13341961091652
10,25,2,145.09296285489415
10,25,3,152.74616170550198
10,25,4,136.18399651785842
10,25,5,265.0023153382478
10,26,1,143.58168954049785
10,26,2,150.69522661032073
10,26,3,199.27898231086846
10,26,4,226.1871175519482
10,26,5,173.69040593124245
10,27,1,135.22093472949402
10,27,2,141.5016546561196
10,27,3,142.04861543578397
10,27,4,148.89157930186622
10,27,5,208.6086751337615
10,28,1,152.11758249787482
10,28,2,215.23522979384222
10,28,3,264.8556883733122
10,28,4,126.57313083076207
10,28,5,162.45728083601486
10,29,1,199.58522398318692
10,29,2,128.33394296048183
10,29,3,158.59882500727267
10,29,4,149.44883929614036
10,29,5,131.5885859066257
10,30,1,186.9549150481385
10,30,2,150.33218430804476
10,30,3,198.5551051269976
10,30,4,166.8459748847548
10,30,5,168.1292721622451
10,31,1,206.65216385638797
10,31,2,523.1805745215046
10,31,3,193.9655307783333
10,31,4,186.83245764814572
10,31,5,159.42932351626854
10,32,1,132.13766807425043
10,32,2,101.57
10,32,3,111.05305143985757
10,32,4,197.8603129717293
10,32,5,179.78343137599688
10,33,1,218.46772613100075
10,33,2,162.8738547136184
10,33,3,147.0885991337758
10,33,4,113.02000000000001
10,33,5,209.58349434766342
10,34,1,143.5303113114315
10,34,2,143.41207314003353
10,34,3,143.72168897456208
10,34,4,120.0277929521572
10,34,5,139.9272748308684
10,35,1,132.06429753237373
10,35,2,132.84021379577658
10,35,3,145.41828843813278
10,35,4,113.02000000000001
10,35,5,132.27248620487188
10,36,1,113.02000000000001
10,36,2,190.40291924175506
10,36,3,143.1648420440246
10,36,4,137.85574934266825
10,36,5,113.02000000000001
10,37,1,156.567486455225
10,37,2,137.8687499832937
10,37,3,171.38176374355663
10,37,4,151.57056332499576
10,37,5,219.22640149120616
10,38,1,116.52000000000001
10,38,2,128.610727572257
10,38,3,142.04811509363705
10,38,4,134.7869109401703
10,38,5,191.26096994073384
10,39,1,150.80505539000697
10,39,2,144.28133204526682
10,39,3,177.71366698070608
10,39,4,151.63053495261565
10,39,5,145.51132727664583
10,40,1,141.00335242153943
10,40,2,116.52000000000001
10,40,3,155.82388479826218
10,40,4,158.50193229542384
10,40,5,138.31853865357107
10,41,1,185.5575893205764
10,41,2,138.29341840851066
10,41,3,226.79516080453794
10,41,4,105.92000000000002
10,41,5,198.11363060878793
10,42,1,144.91429250477958
10,42,2,137.05125095739305
10,42,3,149.41616726119975
10,42,4,152.50190310565725
10,42,5,165.6466733000627
10,43,1,105.92000000000002
10,43,2,157.71431049873635
10,43,3,105.92000000000002
10,43,4,144.42348277438214
10,43,5,154.76431715299435
10,44,1,148.11061467189828
10,44,2,136.18296282144584
10,44,3,130.74533309974362
10,44,4,169.55399035819192
10,44,5,150.37450109980847
10,45,1,97.69688104423452
10,45,2,174.2432414774719
10,45,3,143.28299354147526
10,45,4,168.22188449950784
10,45,5,83.02000000000001
10,46,1,141.3132785241968
10,46,2,330.0247718302305
10,46,3,289.8793242961387
10,46,4,160.71125621282312
10,46,5,83.02000000000001
10,47,1,83.02000000000001
10,47,2,125.60393180236686
10,47,3,155.25464143661654
10,47,4,83.02000000000001
10,47,5,83.02000000000001
10,48,1,205.70545988266935
10,48,2,133.425320808417
10,48,3,192.67003225507074
10,48,4,169.4386844029497
10,48,5,83.02000000000001
11,1,1,62.558181386562325
11,1,3,84.62804271349032
11,1,5,66.87568825239367
11,2,1,77.5469371362916
11,2,2,91.388347372677
11,2,3,68.38606329228952
11,2,4,39.736241676442475
11,3,1,96.59729622612431
11,3,3,68.58784840449599
11,3,4,76.72263589706435
11,3,5,120.63547718258326
11,4,1,67.47606468429814
11,4,2,80.5353773862631
11,4,3,60.50441790080319
11,4,4,82.43799873763726
11,5,1,101.66857585596033
11,5,2,142.36411827314254
11,5,3,79.55836653750873
11,5,4,120.76403048603575
11,5,5,51.1395373923541
11,6,1,125.84721296829048
11,6,2,177.69635150405333
11,6,3,112.71479265036712
11,6,4,115.96161399344601
11,6,5,174.44059876105635
11,7,1,96.65092763241088
11,7,2,122.58343589985856
11,7,3,241.69034951279144
11,7,4,118.26138037786365
11,7,5,125.108657917151
11,8,1,214.13936184123008
11,8,2,201.0047899214567
11,8,3,137.86951805989824
11,8,4,151.6207408447723
11,8,5,158.56101089724157
11,9,1,231.12527374350753
11,9,2,223.1833516022461
11,9,3,152.52004639074408
11,9,4,145.5885544640226
11,9,5,75.49708061109283
11,10,1,125.11770064093696
11,10,2,102.70530219522021
11,10,3,185.74828559612985
11,10,4,167.1098505839648
11,10,5,200.91131907444904
11,11,1,61.31845451472341
11,11,2,170.9555828801325
11,11,3,172.11539960064232
11,11,4,216.20606297756106
11,11,5,126.90192158311368
11,12,1,205.52743986326772
11,12,2,234.08677363062466
11,12,3,201.88167168861267
11,12,4,233.26910492906168
11,12,5,146.77362061054708
11,13,1,206.33437530914412
11,13,2,132.29069818660514
11,13,3,243.90784240089678
11,13,4,229.50705931532576
11,13,5,195.61874089960662
11,14,1,133.17235240397625
11,14,2,231.43405470084844
11,14,3,193.97551961328483
11,14,4,199.07440369893266
11,14,5,197.65844619187686
11,15,1,227.34825124615784
11,15,2,180.92810756263282
11,15,3,207.9725283738449
11,15,4,215.48466704870344
11,15,5,221.65214689271625
11,16,1,143.39395776076452
11,16,2,124.53454518446034
11,16,3,115.79425940039727
11,16,4,188.8402629193081
11,16,5,224.54076395190978
11,17,1,188.7656886413116
11,17,2,216.32546639848334
11,17,3,161.23663745658462
11,17,4,201.03999906747464
11,17,5,209.7938318099737
11,18,1,117.35375370587491
11,18,2,224.2010918188806
11,18,3,169.7180225934847
11,18,4,243.76714486424498
11,18,5,145.87060104293897
11,19,1,131.22555788003194
11,19,2,179.85114950003486
11,19,3,151.3631975144757
11,19,4,110.4990600477922
11,19,5,153.42459655139328
11,20,1,155.0109492208348
11,20,2,152.43350202174884
11,20,3,174.78777193153041
11,20,4,158.37576423436528
11,20,5,231.70601936267374
11,21,1,104.03859166553896
11,21,2,115.85701110189292
11,21,3,157.5878803711566
11,21,4,97.16043575217391
11,21,5,119.58369014195004
11,22,1,110.51165757856616
11,22,2,80.52319340895095
11,22,3,83.78823032633626
11,22,4,68.64320713375015
11,22,5,244.0736704650974
11,23,1,148.65450283446847
11,23,2,64.15757415606866
11,23,3,167.09478314893192
11,23,4,74.92964515524663
11,23,5,144.64775470480134
11,24,1,39.722103918307795
11,24,2,109.10544485423019
11,24,3,74.08745010861848
11,24,4,95.21918443792369
11,24,5,91.87071099573508
11,25,1,135.16341961091652
11,25,2,54.122962854894155
11,25,3,61.77616170550198
11,25,4,45.21399651785842
11,25,5,174.0323153382478
11,26,1,52.61168954049785
11,26,2,59.72522661032073
11,26,3,108.30898231086846
11,26,4,135.2171175519482
11,26,5,82.72040593124245
11,27,1,44.25093472949402
11,27,2,50.5316546561196
11,27,3,51.07861543578397
11,27,4,57.92157930186622
11,27,5,117.6386751337615
11,28,1,61.14758249787482
11,28,2,124.26522979384222
11,28,3,173.8856883733122
11,28,4,35.60313083076207
11,28,5,71.48728083601486
11,29,1,98.01522398318693
11,29,2,26.76394296048184
11,29,3,57.02882500727267
11,29,4,47.87883929614037
11,29,5,30.018585906625702
11,30,1,85.38491504813851
11,30,2,48.762184308044766
11,30,3,96.98510512699761
11,30,4,65.27597488475482
11,30,5,66.5592721622451
11,31,1,105.08216385638798
11,31,2,421.6105745215046
11,31,3,92.3955307783333
11,31,4,85.26245764814573
11,31,5,57.859323516268546
11,32,1,30.567668074250435
11,32,3,9.483051439857576
11,32,4,96.29031297172929
11,32,5,78.21343137599689
11,33,1,108.94772613100073
11,33,2,53.353854713618404
11,33,3,37.56859913377579
11,33,4,3.5
11,33,5,100.06349434766341
11,34,1,34.01031131143148
11,34,2,33.89207314003352
11,34,3,34.201688974562074
11,34,4,10.507792952157189
11,34,5,30.407274830868403
11,35,1,22.54429753237372
11,35,2,23.320213795776567
11,35,3,35.89828843813277
11,35,4,3.5
11,35,5,22.75248620487187
11,36,1,3.5
11,36,2,80.88291924175505
11,36,3,33.644842044024585
11,36,4,28.335749342668237
11,36,5,3.5
11,37,1,47.047486455225
11,37,2,28.348749983293686
11,37,3,61.86176374355662
11,37,4,42.05056332499575
11,37,5,109.70640149120615
11,38,1,7.0
11,38,2,19.09072757225698
11,38,3,32.52811509363704
11,38,4,25.266910940170277
11,38,5,81.74096994073383
11,39,1,41.28505539000696
11,39,2,34.76133204526681
11,39,3,68.19366698070607
11,39,4,42.11053495261564
11,39,5,35.99132727664582
11,40,1,31.483352421539422
11,40,2,7.0
