Uso,Semana,Temporada,Volumen_hm3
2,2,2,1200.0
2,2,3,1200.0
2,2,4,1200.0
2,2,5,1200.0
2,3,1,362.63856905660367
2,3,2,1200.0
2,3,3,1200.0
2,3,4,1200.0
2,3,5,1200.0
2,4,1,362.63856905660367
2,4,2,1200.0
2,4,3,1200.0
2,4,4,1200.0
2,4,5,1200.0
2,5,1,362.63856905660367
2,5,2,1200.0
2,5,3,1200.0
2,5,4,1200.0
2,5,5,1200.0
2,6,1,362.63856905660367
2,6,2,1200.0
2,6,3,1161.4938215232082
2,6,4,1200.0
2,6,5,1200.0
2,7,1,362.63856905660367
2,7,2,1200.0
2,7,3,1161.4938215232082
2,7,4,1200.0
2,7,5,1200.0
2,8,1,362.63856905660367
2,8,2,1200.0
2,8,3,1123.8216217583365
2,8,4,1200.0
2,8,5,1200.0
2,9,1,362.63856905660367
2,9,2,1200.0
2,9,3,1123.8216217583365
2,9,4,1200.0
2,9,5,1200.0
2,10,1,362.63856905660367
2,10,2,1200.0
2,10,3,1123.8216217583365
2,10,4,1200.0
2,10,5,1200.0
2,11,1,362.63856905660367
2,11,2,1200.0
2,11,3,1123.8216217583365
2,11,4,1200.0
2,11,5,1200.0
2,12,1,362.63856905660367
2,12,2,1200.0
2,12,3,1123.8216217583365
2,12,4,1200.0
2,12,5,1200.0
2,13,1,362.63856905660367
2,13,2,1200.0
2,13,3,1123.8216217583365
2,13,4,1200.0
2,13,5,1200.0
2,14,1,332.02260560965107
2,14,2,1200.0
2,14,3,1123.8216217583365
2,14,4,1200.0
2,14,5,1200.0
2,15,1,332.02260560965107
2,15,2,1200.0
2,15,3,1123.8216217583365
2,15,4,1200.0
2,15,5,1200.0
2,16,1,300.51671118502645
2,16,2,1200.0
2,16,3,1123.8216217583365
2,16,4,1200.0
2,16,5,1200.0
2,17,1,300.51671118502645
2,17,2,1200.0
2,17,3,1123.8216217583365
2,17,4,1200.0
2,17,5,1200.0
2,18,1,300.51671118502645
2,18,2,1200.0
2,18,3,1123.8216217583365
2,18,4,1200.0
2,18,5,1200.0
2,19,1,300.51671118502645
2,19,2,1200.0
2,19,3,1123.8216217583365
2,19,4,1200.0
2,19,5,1200.0
2,20,1,300.51671118502645
2,20,2,1200.0
2,20,3,1123.8216217583365
2,20,4,1200.0
2,20,5,1200.0
2,21,1,289.14378416873586
2,21,2,1200.0
2,21,3,1123.8216217583365
2,21,4,1200.0
2,21,5,1200.0
2,22,1,289.14378416873586
2,22,2,1200.0
2,22,3,1123.8216217583365
2,22,4,1200.0
2,22,5,1200.0
2,23,1,289.14378416873586
2,23,2,1200.0
2,23,3,1123.8216217583365
2,23,4,1200.0
2,23,5,1200.0
2,24,1,289.14378416873586
2,24,2,1200.0
2,24,3,1123.8216217583365
2,24,4,1200.0
2,24,5,1200.0
2,25,1,289.14378416873586
2,25,2,1200.0
2,25,3,1123.8216217583365
2,25,4,1200.0
2,25,5,1200.0
2,26,1,268.4375755588977
2,26,2,1200.0
2,26,3,1123.8216217583365
2,26,4,1200.0
2,26,5,1200.0
2,27,1,227.59326950470137
2,27,2,1200.0
2,27,3,1123.8216217583365
2,27,4,1200.0
2,27,5,1200.0
2,28,1,219.69413787979423
2,28,2,1200.0
2,28,3,1123.8216217583365
2,28,4,1200.0
2,28,5,1200.0
2,29,1,219.69413787979423
2,29,2,1200.0
2,29,3,1123.8216217583365
2,29,4,1200.0
2,29,5,1200.0
2,30,1,219.69413787979423
2,30,2,1200.0
2,30,3,1123.8216217583365
2,30,4,1200.0
2,30,5,1200.0
2,31,1,219.69413787979423
2,31,2,1200.0
2,31,3,1123.8216217583365
2,31,4,1200.0
2,31,5,1200.0
2,32,1,219.69413787979423
2,32,2,1200.0
2,32,3,1123.8216217583365
2,32,4,1200.0
2,32,5,1200.0
2,33,1,219.69413787979423
2,33,2,1200.0
2,33,3,1123.8216217583365
2,33,4,1200.0
2,33,5,1200.0
2,34,1,201.0445888865145
2,34,2,1200.0
2,34,3,1123.8216217583365
2,34,4,1200.0
2,34,5,1200.0
2,35,1,201.0445888865145
2,35,2,1200.0
2,35,3,1123.8216217583365
2,35,4,1200.0
2,35,5,1200.0
2,36,1,201.0445888865145
2,36,2,1200.0
2,36,3,1123.8216217583365
2,36,4,1200.0
2,36,5,1200.0
2,37,1,165.57333801861535
2,37,2,1200.0
2,37,3,1123.8216217583365
2,37,4,1200.0
2,37,5,1200.0
2,38,1,165.57333801861535
2,38,2,1200.0
2,38,3,1123.8216217583365
2,38,4,1200.0
2,38,5,1200.0
2,39,1,165.57333801861535
2,39,2,1200.0
2,39,3,1123.8216217583365
2,39,4,1200.0
2,39,5,1200.0
2,40,1,165.57333801861535
2,40,2,1200.0
2,40,3,1123.8216217583365
2,40,4,1200.0
2,40,5,1200.0
2,41,1,165.57333801861535
2,41,2,1200.0
2,41,3,1123.8216217583365
2,41,4,1200.0
2,41,5,1200.0
2,42,1,116.37221759904682
2,42,2,1200.0
2,42,3,1123.8216217583365
2,42,4,1200.0
2,42,5,1200.0
2,43,1,116.37221759904682
2,43,2,1200.0
2,43,3,1123.8216217583365
2,43,4,1200.0
2,43,5,1200.0
2,44,1,116.37221759904682
2,44,2,1200.0
2,44,3,1123.8216217583365
2,44,4,1200.0
2,44,5,1200.0
2,45,1,116.37221759904682
2,45,2,1200.0
2,45,3,1123.8216217583365
2,45,4,1200.0
2,45,5,1200.0
2,46,1,116.37221759904682
2,46,2,1200.0
2,46,3,1061.3546414362709
2,46,4,1200.0
2,46,5,1200.0
2,47,1,116.37221759904682
2,47,2,1200.0
2,47,3,1061.3546414362709
2,47,4,1200.0
2,47,5,1200.0
2,48,1,56.517007827481876
2,48,2,1200.0
2,48,3,1061.3546414362709
2,48,4,1200.0
2,48,5,1200.0
